areaCode,areaName,areaType,date,cumVaccinationFirstDoseUptakeByVaccinationDatePercentage,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage,cumVaccinationThirdInjectionUptakeByVaccinationDatePercentage
E10000003,Cambridgeshire,utla,2021-06-04,61.8,42.5,
E10000003,Cambridgeshire,utla,2021-06-03,61.4,42.1,
E10000003,Cambridgeshire,utla,2021-06-02,61.1,41.5,
E10000003,Cambridgeshire,utla,2021-06-01,60.9,40.9,
E10000003,Cambridgeshire,utla,2021-05-31,60.7,40.4,
E10000003,Cambridgeshire,utla,2021-05-30,60.6,40.1,
E10000003,Cambridgeshire,utla,2021-05-29,60.5,39.6,
E10000003,Cambridgeshire,utla,2021-05-28,60.2,38.9,
E10000003,Cambridgeshire,utla,2021-05-27,60.0,38.4,
E10000003,Cambridgeshire,utla,2021-05-26,59.6,37.8,
E10000003,Cambridgeshire,utla,2021-05-25,59.1,36.8,
E10000003,Cambridgeshire,utla,2021-05-24,58.6,36.2,
E10000003,Cambridgeshire,utla,2021-05-23,58.4,35.9,
E10000003,Cambridgeshire,utla,2021-05-22,58.2,35.3,
E10000003,Cambridgeshire,utla,2021-05-21,57.9,34.2,
E10000003,Cambridgeshire,utla,2021-05-20,57.7,33.7,
E10000003,Cambridgeshire,utla,2021-05-19,57.3,33.0,
E10000003,Cambridgeshire,utla,2021-05-18,56.7,32.1,
E10000003,Cambridgeshire,utla,2021-05-17,56.4,31.4,
E10000003,Cambridgeshire,utla,2021-05-16,56.3,30.9,
E10000003,Cambridgeshire,utla,2021-05-15,55.9,30.6,
E10000003,Cambridgeshire,utla,2021-05-14,55.4,29.7,
E10000003,Cambridgeshire,utla,2021-05-13,55.2,29.3,
E10000003,Cambridgeshire,utla,2021-05-12,54.7,28.7,
E10000003,Cambridgeshire,utla,2021-05-11,54.4,27.7,
E10000003,Cambridgeshire,utla,2021-05-10,54.2,26.9,
E10000003,Cambridgeshire,utla,2021-05-09,54.0,26.7,
E10000003,Cambridgeshire,utla,2021-05-08,53.9,26.5,
E10000003,Cambridgeshire,utla,2021-05-07,53.6,25.8,
E10000003,Cambridgeshire,utla,2021-05-06,53.4,25.4,
E10000003,Cambridgeshire,utla,2021-05-05,53.1,25.0,
E10000003,Cambridgeshire,utla,2021-05-04,52.8,24.6,
E10000003,Cambridgeshire,utla,2021-05-03,52.6,24.4,
E10000003,Cambridgeshire,utla,2021-05-02,52.4,24.4,
E10000003,Cambridgeshire,utla,2021-05-01,52.4,24.2,
E10000003,Cambridgeshire,utla,2021-04-30,52.2,23.8,
E10000003,Cambridgeshire,utla,2021-04-29,52.0,23.2,
E10000003,Cambridgeshire,utla,2021-04-28,51.6,22.8,
E10000003,Cambridgeshire,utla,2021-04-27,51.3,22.1,
E10000003,Cambridgeshire,utla,2021-04-26,51.1,21.7,
E10000003,Cambridgeshire,utla,2021-04-25,51.0,21.4,
E10000003,Cambridgeshire,utla,2021-04-24,50.7,21.1,
E10000003,Cambridgeshire,utla,2021-04-23,50.2,20.2,
E10000003,Cambridgeshire,utla,2021-04-22,49.9,19.6,
E10000003,Cambridgeshire,utla,2021-04-21,49.6,19.0,
E10000003,Cambridgeshire,utla,2021-04-20,49.5,18.4,
E10000003,Cambridgeshire,utla,2021-04-19,49.3,18.0,
E10000003,Cambridgeshire,utla,2021-04-18,49.1,17.7,
E10000003,Cambridgeshire,utla,2021-04-17,49.0,17.2,
E10000003,Cambridgeshire,utla,2021-04-16,48.7,16.0,
E10000003,Cambridgeshire,utla,2021-04-15,48.6,14.9,
E10000003,Cambridgeshire,utla,2021-04-14,48.4,13.7,
E10000003,Cambridgeshire,utla,2021-04-13,48.3,13.1,
E10000003,Cambridgeshire,utla,2021-04-12,48.3,12.5,
E10000003,Cambridgeshire,utla,2021-04-11,48.3,12.3,
E10000003,Cambridgeshire,utla,2021-04-10,48.2,11.6,
E10000003,Cambridgeshire,utla,2021-04-09,48.1,10.2,
E10000003,Cambridgeshire,utla,2021-04-08,48.0,8.9,
E10000003,Cambridgeshire,utla,2021-04-07,48.0,7.4,
E10000003,Cambridgeshire,utla,2021-04-06,47.9,6.1,
